recorded_at,zone_id,location,hour,day_of_week,is_weekend,weather_code,weather_label,temperature_c,humidity_pct,area_m2,exits_count,event_flag,event_intensity,prev_density,current_density,predicted_density_30m,duration_min,movement_speed_mps,occupancy_ratio,camera_count,noise_db,risk_label,anomaly_label,anomaly_reason,sensor_value,rolling_mean_1h,z_score
2025-07-28T17:45:00,5,zone5,17,0,0,0,clear,30.09,71.51,360,2,0,0.072,70.41,80.09,93.76,16.16,1.487,0.2225,2,73.05,Aman,0,normal,56.18,73.25,0.948
2025-07-28T18:00:00,2,zone2,18,0,0,0,clear,29.96,71.13,680,4,0,0.088,153.26,149.12,196.82,57.2,1.122,0.2193,5,49.67,Aman,0,normal,159.94,169.51,0.47
2025-07-28T18:15:00,3,zone3,18,0,0,0,clear,35.57,63.74,430,2,0,0.052,150.34,169.95,176.25,74.46,0.901,0.3952,2,77.1,Waspada,0,normal,159.49,133.41,1.449
2025-07-28T18:30:00,3,zone3,18,0,0,2,rain,25.84,79.82,430,2,1,0.855,98.07,163.94,257.26,91.61,0.913,0.3813,8,85.68,Waspada,1,density_spike,201.95,94.5,5.97
2025-07-28T18:45:00,1,zone1,18,0,0,0,clear,28.94,77.31,520,3,0,0.017,173.5,151.16,172.21,100.58,0.916,0.2907,7,61.36,Aman,0,normal,168.63,188.03,0.86
2025-07-28T19:00:00,5,zone5,19,0,0,0,clear,31.68,60.16,360,2,0,0.162,101.12,140.36,157.44,73.59,1.082,0.3899,7,74.47,Waspada,0,normal,148.33,106.27,2.337
2025-07-28T19:15:00,1,zone1,19,0,0,0,clear,29.06,64.45,520,3,1,0.908,283.06,357.25,463.81,169.27,0.741,0.687,7,94.42,Bahaya,0,normal,353.8,277.79,2.28
2025-07-28T19:30:00,3,zone3,19,0,0,0,clear,31.11,82.36,430,2,0,0.04,106.42,113.7,126.09,56.85,1.161,0.2644,8,71.37,Aman,0,normal,133.2,111.75,1.191
2025-07-28T19:45:00,5,zone5,19,0,0,1,cloudy,30.01,87.1,360,2,0,0.145,89.3,77.4,94.71,85.47,1.316,0.215,4,64.39,Aman,0,normal,59.16,91.66,1.805
2025-07-28T20:00:00,4,zone4,20,0,0,2,rain,24.19,94.25,810,5,0,0.051,92.93,69.33,109.42,91.54,1.457,0.0856,2,68.65,Aman,0,normal,51.59,83.5,1.773
2025-07-28T20:15:00,5,zone5,20,0,0,0,clear,33.63,76.33,360,2,0,0.093,128.54,159.26,188.12,78.33,0.66,0.4424,6,71.42,Waspada,0,normal,151.8,119.19,1.812
2025-07-28T20:30:00,5,zone5,20,0,0,0,clear,32.23,61.35,360,2,0,0.137,79.59,92.01,125.06,58.48,1.289,0.2556,7,70.49,Aman,0,normal,112.19,74.79,2.078
2025-07-28T20:45:00,2,zone2,20,0,0,0,clear,24.47,68.6,680,4,0,0.122,140.4,145.15,192.44,76.13,0.897,0.2135,2,62.16,Aman,0,normal,137.6,153.08,0.843
2025-07-28T21:00:00,1,zone1,21,0,0,0,clear,32.89,60.67,520,3,0,0.002,187.95,196.44,208.76,63.01,1.294,0.3778,7,71.84,Aman,0,normal,168.84,180.25,0.528
2025-07-28T21:15:00,2,zone2,21,0,0,0,clear,32.74,70.41,680,4,0,0.139,157.08,173.29,219.05,101.23,1.485,0.2548,4,69.2,Aman,0,normal,188.97,172.66,0.787
2025-07-28T21:30:00,2,zone2,21,0,0,0,clear,28.14,76.15,680,4,0,0.011,116.59,86.19,106.77,88.67,1.176,0.1267,4,64.75,Aman,0,normal,68.86,102.3,1.857
2025-07-28T21:45:00,1,zone1,21,0,0,0,clear,32.45,71.84,520,3,0,0.159,247.57,228.01,306.41,110.4,0.345,0.4385,7,97.47,Waspada,1,density_spike,60.69,243.99,3.421
2025-07-28T22:00:00,2,zone2,22,0,0,1,cloudy,25.15,75.71,680,4,0,0.016,110.13,122.1,119.28,35.78,1.058,0.1796,4,68.83,Aman,0,normal,128.74,102.5,1.457
2025-07-28T22:15:00,5,zone5,22,0,0,2,rain,28.72,94.51,360,2,0,0.088,90.35,68.49,73.48,49.76,0.91,0.1902,4,77.45,Aman,0,normal,69.53,100.53,1.722
2025-07-28T22:30:00,3,zone3,22,0,0,1,cloudy,28.15,75.91,430,2,0,0.147,135.53,117.85,115.42,58.52,1.284,0.2741,3,71.4,Aman,0,normal,121.07,146.0,1.385
2025-07-28T22:45:00,5,zone5,22,0,0,0,clear,32.37,74.3,360,2,0,0.064,74.41,74.17,72.22,64.24,1.476,0.206,8,68.98,Aman,0,normal,52.76,71.92,1.064
2025-07-28T23:00:00,2,zone2,23,0,0,1,cloudy,30.5,71.53,680,4,0,0.017,78.07,56.83,64.48,35.56,0.886,0.0836,2,65.54,Aman,0,normal,35.11,74.54,2.19
2025-07-28T23:15:00,5,zone5,23,0,0,1,cloudy,29.38,62.35,360,2,0,0.071,73.35,65.0,66.97,49.8,1.158,0.1805,4,68.83,Aman,0,normal,82.71,66.54,0.898
2025-07-28T23:30:00,1,zone1,23,0,0,0,clear,32.93,72.01,520,3,0,0.162,168.39,176.67,179.59,103.92,1.207,0.3398,3,72.58,Waspada,0,normal,180.53,153.88,1.443
2025-07-28T23:45:00,5,zone5,23,0,0,2,rain,25.63,85.84,360,2,0,0.164,55.11,58.46,89.97,33.46,1.436,0.1624,7,61.68,Aman,0,normal,60.41,57.2,0.178
2025-07-29T00:00:00,2,zone2,0,1,0,2,rain,24.38,77.91,680,4,0,0.106,8,4,37.32,45.9,1.245,0.0059,4,66.59,Aman,0,normal,-17.24,8,1.402
2025-07-29T00:15:00,4,zone4,0,1,0,2,rain,22.71,81.24,810,5,0,0.17,37.11,33.61,20.71,64.08,0.75,0.0415,2,68.83,Aman,0,normal,80.48,34.09,2.577
2025-07-29T00:30:00,5,zone5,0,1,0,2,rain,28.25,73.13,360,2,1,0.744,50.71,75.56,117.24,88.45,0.632,0.2099,3,108.36,Waspada,1,density_spike,147.7,46.41,5.809
2025-07-29T00:45:00,3,zone3,0,1,0,0,clear,33.96,70.91,430,2,0,0.034,86.63,114.14,138.88,74.56,0.926,0.2654,6,58.66,Aman,0,normal,97.74,96.59,0.064
2025-07-29T01:00:00,1,zone1,1,1,0,2,rain,28.74,88.2,520,3,0,0.098,41.45,20.12,56.84,52.46,1.097,0.0387,6,63.7,Aman,0,normal,17.89,45.36,1.526
2025-07-29T01:15:00,3,zone3,1,1,0,0,clear,28.66,65.01,430,2,1,0.609,118.66,155.11,164.73,171.97,0.851,0.3607,7,84.28,Waspada,0,normal,145.2,132.59,0.7
2025-07-29T01:30:00,2,zone2,1,1,0,0,clear,28.28,67.83,680,4,0,0.031,124.0,121.43,146.59,58.79,1.074,0.1786,3,63.66,Aman,0,normal,170.81,134.0,2.045
2025-07-29T01:45:00,1,zone1,1,1,0,0,clear,29.46,69.95,520,3,0,0.009,94.94,89.17,75.83,64.66,0.894,0.1715,6,69.42,Aman,0,normal,101.9,105.37,0.193
2025-07-29T02:00:00,3,zone3,2,1,0,0,clear,32.73,65.38,430,2,0,0.095,42.96,34.35,31.29,60.0,1.27,0.0799,6,64.99,Aman,0,normal,43.26,40.22,0.169
2025-07-29T02:15:00,3,zone3,2,1,0,0,clear,26.7,81.58,430,2,0,0.151,105.19,110.85,104.23,120.42,1.064,0.2578,8,65.78,Waspada,0,normal,109.42,105.12,0.239
2025-07-29T02:30:00,2,zone2,2,1,0,0,clear,32.59,68.96,680,4,0,0.017,78.86,72.65,82.6,58.96,1.24,0.1068,5,71.44,Aman,0,normal,68.57,75.97,0.411
2025-07-29T02:45:00,4,zone4,2,1,0,1,cloudy,27.48,80.98,810,5,0,0.062,74.23,48.97,18.56,47.91,1.451,0.0605,2,65.42,Aman,0,normal,29.71,80.71,2.834
2025-07-29T03:00:00,3,zone3,3,1,0,2,rain,32.96,85.34,430,2,0,0.019,73.34,36.21,4,40.16,1.142,0.0842,8,70.26,Aman,0,normal,40.07,70.7,1.702
2025-07-29T03:15:00,3,zone3,3,1,0,0,clear,29.29,59.42,430,2,0,0.034,47.34,34.41,71.38,44.24,1.292,0.08,4,68.08,Aman,0,normal,52.37,47.29,0.282
2025-07-29T03:30:00,3,zone3,3,1,0,0,clear,31.9,60.93,430,2,0,0.09,97.44,95.16,46.06,25.87,1.276,0.2213,5,74.58,Aman,0,normal,115.1,106.9,0.456
2025-07-29T03:45:00,2,zone2,3,1,0,0,clear,31.48,68.26,680,4,0,0.054,112.3,154.5,161.39,72.12,0.889,0.2272,6,68.1,Aman,0,normal,152.95,119.41,1.863
2025-07-29T04:00:00,4,zone4,4,1,0,0,clear,27.99,56.59,810,5,0,0.096,88.63,96.21,84.09,58.57,1.404,0.1188,8,69.49,Aman,0,normal,68.4,81.34,0.719
2025-07-29T04:15:00,3,zone3,4,1,0,2,rain,28.66,79.7,430,2,0,0.047,8,4,27.78,15.8,1.09,0.0093,2,68.65,Aman,0,normal,-17.9,8.47,1.465
2025-07-29T04:30:00,3,zone3,4,1,0,1,cloudy,31.26,60.86,430,2,1,0.949,177.77,221.63,251.44,144.84,0.602,0.5154,5,94.36,Bahaya,1,density_spike,223.87,163.83,3.054
2025-07-29T04:45:00,5,zone5,4,1,0,0,clear,31.2,71.32,360,2,0,0.13,62.85,91.49,90.41,68.79,1.114,0.2541,5,72.15,Aman,0,normal,102.4,54.96,2.636
2025-07-29T05:00:00,3,zone3,5,1,0,0,clear,30.47,65.27,430,2,0,0.144,121.43,145.61,126.47,76.95,1.019,0.3386,3,70.08,Aman,1,density_spike,186.85,121.92,3.607
2025-07-29T05:15:00,1,zone1,5,1,0,0,clear,33.38,64.47,520,3,0,0.055,183.04,217.89,221.17,53.2,0.771,0.419,3,69.4,Aman,0,normal,222.31,203.47,0.771
2025-07-29T05:30:00,1,zone1,5,1,0,0,clear,32.05,59.46,520,3,0,0.036,133.16,155.06,154.75,50.26,1.012,0.2982,6,75.83,Aman,0,normal,168.38,148.4,1.11
2025-07-29T05:45:00,3,zone3,5,1,0,0,clear,32.2,60.75,430,2,0,0.027,123.78,88.81,81.62,75.28,0.959,0.2065,5,69.65,Aman,1,density_spike,54.94,115.08,3.341
2025-07-29T06:00:00,2,zone2,6,1,0,3,storm,25.67,98,680,4,0,0.089,83.05,70.41,76.12,77.57,1.066,0.1035,8,64.78,Aman,1,density_spike,144.6,87.78,3.157
2025-07-29T06:15:00,2,zone2,6,1,0,2,rain,25.19,81.3,680,4,0,0.014,58.84,29.49,12.03,33.66,1.437,0.0434,2,60.35,Aman,0,normal,7.11,51.66,2.475
2025-07-29T06:30:00,3,zone3,6,1,0,0,clear,31.44,48,430,2,0,0.077,127.84,128.18,162.52,45.68,0.953,0.2981,5,64.77,Aman,0,normal,126.23,125.75,0.026
2025-07-29T06:45:00,3,zone3,6,1,0,2,rain,27.84,74.05,430,2,0,0.101,117.68,107.03,76.88,63.11,1.338,0.2489,4,72.95,Aman,0,normal,110.51,117.35,0.38
2025-07-29T07:00:00,4,zone4,7,1,0,0,clear,35.41,63.83,810,5,0,0.178,131.26,119.93,132.47,66.88,0.383,0.1481,5,97.7,Aman,1,density_spike,286.57,141.64,5.73
2025-07-29T07:15:00,3,zone3,7,1,0,1,cloudy,30.28,58.93,430,2,0,0.178,86.24,99.85,108.8,61.8,0.969,0.2322,8,68.23,Aman,0,normal,72.93,75.47,0.141
2025-07-29T07:30:00,2,zone2,7,1,0,3,storm,23.99,94.7,680,4,0,0.17,83.02,86.81,44.71,63.62,1.214,0.1277,4,72.61,Aman,0,normal,94.45,82.18,0.682
2025-07-29T07:45:00,4,zone4,7,1,0,0,clear,34.27,60.49,810,5,0,0.096,131.63,133.67,107.84,78.13,1.0,0.165,6,77.26,Aman,0,normal,124.59,119.54,0.281
2025-07-29T08:00:00,2,zone2,8,1,0,0,clear,31.3,69.81,680,4,0,0.033,80.76,101.04,110.08,46.85,0.954,0.1486,5,69.35,Aman,0,normal,122.42,87.28,1.953
2025-07-29T08:15:00,4,zone4,8,1,0,0,clear,30.62,73.16,810,5,0,0.095,52.26,52.49,52.52,30.57,1.486,0.0648,5,60.74,Aman,0,normal,69.58,46.31,1.293
2025-07-29T08:30:00,1,zone1,8,1,0,0,clear,34.72,67.7,520,3,0,0.014,112.05,106.28,131.03,49.3,1.332,0.2044,4,66.92,Aman,0,normal,69.39,114.49,2.505
2025-07-29T08:45:00,1,zone1,8,1,0,0,clear,32.44,68.41,520,3,0,0.124,156.42,172.35,165.46,87.52,1.336,0.3315,2,76.08,Aman,0,normal,183.52,148.8,1.929
2025-07-29T09:00:00,2,zone2,9,1,0,0,clear,32.92,57.18,680,4,0,0.129,134.12,145.89,164.12,75.82,0.974,0.2145,2,70.62,Aman,0,normal,119.22,135.15,0.885
2025-07-29T09:15:00,2,zone2,9,1,0,0,clear,27.93,77.3,680,4,0,0.159,133.58,131.26,143.34,73.07,1.042,0.193,5,68.63,Aman,0,normal,112.75,128.49,0.874
2025-07-29T09:30:00,5,zone5,9,1,0,3,storm,21.95,97.55,360,2,0,0.066,81.68,67.14,76.73,65.35,1.227,0.1865,6,74.07,Aman,0,normal,73.04,89.54,0.917
2025-07-29T09:45:00,5,zone5,9,1,0,2,rain,24.66,85.8,360,2,0,0.01,25.4,5.97,15.88,9.92,1.132,0.0166,5,60.19,Aman,0,normal,26.08,23.28,0.156
2025-07-29T10:00:00,1,zone1,10,1,0,0,clear,26.63,82.52,520,3,0,0.092,144.4,120.21,138.93,94.09,0.548,0.2312,3,89.87,Aman,1,density_spike,232.47,146.85,4.914
2025-07-29T10:15:00,5,zone5,10,1,0,0,clear,32.9,75.66,360,2,1,0.599,111.72,159.05,147.02,124.6,0.813,0.4418,6,75.35,Waspada,1,density_spike,170.35,107.81,3.474
2025-07-29T10:30:00,2,zone2,10,1,0,2,rain,27.36,81.21,680,4,0,0.092,90.47,64.02,56.54,72.51,0.98,0.0941,7,72.53,Aman,0,normal,90.99,97.24,0.347
2025-07-29T10:45:00,5,zone5,10,1,0,0,clear,27.35,59.74,360,2,0,0.056,78.0,76.22,93.62,55.7,0.927,0.2117,6,71.28,Aman,0,normal,56.04,86.01,1.665
2025-07-29T11:00:00,2,zone2,11,1,0,0,clear,30.37,59.69,680,4,0,0.161,113.1,108.96,98.22,60.63,0.993,0.1602,4,69.06,Aman,0,normal,115.96,103.44,0.696
2025-07-29T11:15:00,3,zone3,11,1,0,1,cloudy,31.68,63.74,430,2,0,0.131,138.51,147.26,123.05,85.9,0.852,0.3425,2,65.1,Waspada,0,normal,156.78,147.19,0.533
2025-07-29T11:30:00,4,zone4,11,1,0,0,clear,27.86,74.63,810,5,0,0.067,135.06,128.24,111.01,75.57,0.947,0.1583,4,75.71,Aman,0,normal,141.23,145.94,0.262
2025-07-29T11:45:00,4,zone4,11,1,0,0,clear,27.43,65.68,810,5,0,0.016,84.23,90.92,76.02,49.96,1.128,0.1123,2,70.1,Aman,0,normal,87.28,79.32,0.442
2025-07-29T12:00:00,3,zone3,12,1,0,0,clear,30.87,72.04,430,2,0,0.064,76.57,61.86,59.66,29.81,1.231,0.1439,6,68.57,Aman,0,normal,75.05,78.91,0.214
2025-07-29T12:15:00,3,zone3,12,1,0,0,clear,35.02,61.5,430,2,0,0.063,49.81,67.34,65.25,76.67,1.285,0.1566,7,74.91,Aman,0,normal,54.12,51.32,0.155
2025-07-29T12:30:00,2,zone2,12,1,0,1,cloudy,28.14,73.07,680,4,0,0.141,108.21,106.55,133.19,51.82,1.235,0.1567,2,74.12,Aman,0,normal,114.45,93.14,1.184
2025-07-29T12:45:00,2,zone2,12,1,0,3,storm,25.06,86.5,680,4,0,0.155,117.65,62.71,60.94,85.3,0.295,0.0922,4,99.55,Aman,1,density_spike,14.87,121.76,3.558
2025-07-29T13:00:00,4,zone4,13,1,0,1,cloudy,31.39,76.84,810,5,0,0.139,141.25,164.3,169.46,40.17,1.019,0.2028,5,72.68,Aman,0,normal,133.79,140.96,0.398
2025-07-29T13:15:00,4,zone4,13,1,0,0,clear,29.04,65.37,810,5,0,0.154,44.06,67.39,61.29,55.56,1.12,0.0832,3,67.84,Aman,1,density_spike,108.54,41.39,3.73
2025-07-29T13:30:00,4,zone4,13,1,0,1,cloudy,27.56,74.6,810,5,0,0.016,77.14,86.41,94.53,68.8,1.279,0.1067,3,61.91,Aman,0,normal,28.44,68.14,2.206
2025-07-29T13:45:00,3,zone3,13,1,0,2,rain,27.93,74.74,430,2,0,0.151,101.38,80.88,81.91,81.38,1.177,0.1881,7,68.77,Aman,0,normal,94.27,107.86,0.755
2025-07-29T14:00:00,1,zone1,14,1,0,0,clear,28.49,69.56,520,3,0,0.009,177.75,174.27,187.95,64.46,0.488,0.3351,5,83.92,Aman,1,density_spike,39.78,182.42,4.374
2025-07-29T14:15:00,5,zone5,14,1,0,1,cloudy,29.17,68.91,360,2,0,0.07,95.22,113.72,141.37,48.78,0.995,0.3159,7,66.08,Aman,1,density_spike,141.2,86.65,3.03
2025-07-29T14:30:00,2,zone2,14,1,0,0,clear,30.49,71.93,680,4,0,0.082,118.34,139.72,125.16,67.8,0.921,0.2055,2,69.75,Aman,0,normal,116.41,124.36,0.442
2025-07-29T14:45:00,5,zone5,14,1,0,0,clear,29.93,76.63,360,2,0,0.076,88.48,126.52,126.11,56.14,1.126,0.3514,2,69.54,Aman,0,normal,103.16,97.5,0.314
2025-07-29T15:00:00,4,zone4,15,1,0,2,rain,28.98,81.07,810,5,0,0.131,125.51,106.96,103.02,61.18,1.088,0.132,6,68.81,Aman,0,normal,130.63,114.88,0.875
2025-07-29T15:15:00,1,zone1,15,1,0,0,clear,27.16,64.89,520,3,0,0.02,123.85,102.9,88.02,57.18,1.485,0.1979,7,74.41,Aman,0,normal,82.07,124.57,2.361
2025-07-29T15:30:00,3,zone3,15,1,0,1,cloudy,30.75,73.34,430,2,0,0.081,140.98,135.98,130.22,27.01,1.181,0.3162,4,68.43,Aman,0,normal,135.08,137.0,0.107
2025-07-29T15:45:00,2,zone2,15,1,0,0,clear,29.87,67.72,680,4,0,0.028,125.89,137.3,144.11,32.11,0.769,0.2019,8,57.42,Aman,0,normal,129.11,112.03,0.949
2025-07-29T16:00:00,1,zone1,16,1,0,2,rain,25.83,75.17,520,3,0,0.163,150.35,170.96,179.31,74.73,1.093,0.3288,8,66.2,Aman,0,normal,182.31,156.05,1.403
2025-07-29T16:15:00,3,zone3,16,1,0,2,rain,29.04,86.52,430,2,0,0.085,24.41,4,6.03,52.11,1.25,0.0093,8,67.86,Aman,0,normal,-0.64,26.14,1.488
2025-07-29T16:30:00,4,zone4,16,1,0,1,cloudy,31.1,62.5,810,5,0,0.02,129.3,151.68,130.03,51.86,1.064,0.1873,2,74.66,Aman,1,density_spike,194.75,137.78,3.165
2025-07-29T16:45:00,5,zone5,16,1,0,2,rain,28.18,75.9,360,2,0,0.093,88.91,61.12,93.88,45.75,1.266,0.1698,6,69.78,Aman,0,normal,50.42,79.76,1.63
2025-07-29T17:00:00,5,zone5,17,1,0,3,storm,29.7,98,360,2,0,0.158,70.0,91.1,100.18,72.61,1.023,0.2531,6,69.29,Aman,0,normal,111.9,60.56,2.852
2025-07-29T17:15:00,2,zone2,17,1,0,0,clear,32.98,81.63,680,4,0,0.073,162.67,190.7,202.63,61.82,1.142,0.2804,3,75.26,Aman,0,normal,210.75,171.3,1.919
2025-07-29T17:30:00,2,zone2,17,1,0,2,rain,25.19,93.29,680,4,0,0.119,170.44,162.18,168.55,38.0,1.033,0.2385,4,66.83,Aman,0,normal,196.36,161.88,1.775
2025-07-29T17:45:00,4,zone4,17,1,0,1,cloudy,27.53,76.17,810,5,0,0.039,144.69,147.92,146.25,58.64,1.085,0.1826,7,61.27,Aman,0,normal,119.29,136.77,0.971
2025-07-29T18:00:00,3,zone3,18,1,0,2,rain,29.31,74.54,430,2,0,0.145,131.01,158.31,226.32,71.46,0.77,0.3682,6,79.81,Waspada,0,normal,115.14,121.03,0.327
2025-07-29T18:15:00,5,zone5,18,1,0,2,rain,27.87,93.05,360,2,0,0.13,72.85,65.42,88.37,51.81,1.103,0.1817,2,68.93,Aman,0,normal,67.63,76.39,0.487
2025-07-29T18:30:00,4,zone4,18,1,0,0,clear,27.54,61.55,810,5,0,0.027,89.63,65.55,104.18,42.39,1.262,0.0809,4,70.93,Aman,1,density_spike,35.73,98.94,3.512
2025-07-29T18:45:00,1,zone1,18,1,0,0,clear,26.08,58.59,520,3,0,0.135,211.83,217.08,254.41,88.9,0.324,0.4175,7,98.57,Waspada,1,density_spike,46.42,226.86,5.885
2025-07-29T19:00:00,1,zone1,19,1,0,2,rain,27.75,98,520,3,0,0.147,151.48,151.34,205.19,51.84,1.009,0.291,6,58.63,Aman,0,normal,140.47,142.27,0.1
2025-07-29T19:15:00,2,zone2,19,1,0,1,cloudy,31.5,73.53,680,4,0,0.048,139.43,125.86,143.89,48.85,1.235,0.1851,4,72.36,Aman,0,normal,157.97,148.79,0.51
2025-07-29T19:30:00,4,zone4,19,1,0,0,clear,32.2,71.49,810,5,0,0.134,145.47,184.26,195.06,78.03,0.987,0.2275,3,58.81,Aman,0,normal,172.13,136.94,1.955
2025-07-29T19:45:00,4,zone4,19,1,0,0,clear,31.32,56.72,810,5,0,0.072,107.94,115.21,97.68,41.06,1.243,0.1422,5,63.43,Aman,0,normal,123.13,110.51,0.701
2025-07-29T20:00:00,4,zone4,20,1,0,1,cloudy,31.1,84.68,810,5,0,0.083,169.76,201.21,263.29,90.14,1.09,0.2484,2,73.3,Aman,1,density_spike,258.01,147.45,6.142
2025-07-29T20:15:00,3,zone3,20,1,0,0,clear,27.85,71.99,430,2,1,0.514,148.38,174.66,228.99,92.06,1.215,0.4062,7,79.21,Waspada,0,normal,197.69,165.35,1.63
2025-07-29T20:30:00,3,zone3,20,1,0,0,clear,27.93,76.27,430,2,0,0.146,82.86,82.84,116.68,46.17,0.904,0.1927,8,71.61,Aman,0,normal,110.8,78.32,1.804
2025-07-29T20:45:00,5,zone5,20,1,0,2,rain,25.02,75.53,360,2,0,0.048,85.02,46.98,25.66,72.14,1.13,0.1305,5,72.35,Aman,0,normal,78.49,76.44,0.114
2025-07-29T21:00:00,1,zone1,21,1,0,0,clear,32.09,62.8,520,3,0,0.023,167.86,172.75,229.66,51.08,1.27,0.3322,8,78.75,Aman,0,normal,134.97,158.3,1.228
2025-07-29T21:15:00,4,zone4,21,1,0,0,clear,27.7,62.01,810,5,0,0.032,181.95,193.66,217.51,68.98,1.411,0.2391,2,57.99,Aman,0,normal,216.65,186.43,1.351
2025-07-29T21:30:00,4,zone4,21,1,0,3,storm,22.93,92.63,810,5,0,0.15,73.26,63.53,47.6,74.8,1.305,0.0784,6,60.07,Aman,0,normal,90.41,74.33,0.893
2025-07-29T21:45:00,2,zone2,21,1,0,0,clear,29.33,80.11,680,4,0,0.158,163.79,167.01,198.0,79.81,0.683,0.2456,2,68.64,Aman,0,normal,161.34,144.57,0.932
2025-07-29T22:00:00,4,zone4,22,1,0,0,clear,32.04,73.5,810,5,0,0.059,111.92,104.86,98.84,44.82,1.184,0.1295,2,77.5,Aman,0,normal,98.98,102.09,0.173
2025-07-29T22:15:00,2,zone2,22,1,0,0,clear,33.29,67.15,680,4,0,0.01,111.05,108.25,96.48,62.74,0.849,0.1592,8,61.58,Aman,0,normal,93.74,118.7,1.386
2025-07-29T22:30:00,5,zone5,22,1,0,0,clear,30.54,53.93,360,2,0,0.168,41.04,56.54,91.07,109.61,1.01,0.1571,3,55.5,Aman,0,normal,56.57,45.51,0.615
2025-07-29T22:45:00,2,zone2,22,1,0,0,clear,28.43,66.2,680,4,0,0.081,176.06,177.01,169.04,56.37,1.229,0.2603,3,73.61,Aman,0,normal,160.53,193.63,1.425
2025-07-29T23:00:00,2,zone2,23,1,0,1,cloudy,31.88,73.82,680,4,0,0.132,132.75,144.25,151.89,51.2,1.081,0.2121,8,67.96,Aman,0,normal,168.52,132.33,2.011
2025-07-29T23:15:00,1,zone1,23,1,0,2,rain,29.5,77.87,520,3,0,0.075,146.97,113.69,85.99,51.27,1.16,0.2186,8,73.16,Aman,0,normal,155.26,154.98,0.015
2025-07-29T23:30:00,5,zone5,23,1,0,0,clear,32.01,72.23,360,2,0,0.083,39.78,30.19,13.58,32.28,1.07,0.0839,8,63.19,Aman,0,normal,36.91,43.71,0.377
2025-07-29T23:45:00,4,zone4,23,1,0,1,cloudy,31.73,78.79,810,5,0,0.048,43.96,82.18,39.54,32.01,1.216,0.1015,8,60.73,Aman,0,normal,84.26,38.15,2.561
2025-07-30T00:00:00,1,zone1,0,2,0,1,cloudy,31.5,77.5,520,3,0,0.142,137.52,153.13,151.4,75.96,0.664,0.2945,4,103.4,Aman,1,density_spike,30.35,144.76,3.259
2025-07-30T00:15:00,5,zone5,0,2,0,0,clear,34.36,62.24,360,2,0,0.069,91.15,113.57,144.41,38.58,0.854,0.3155,5,71.16,Aman,0,normal,79.96,78.89,0.06
2025-07-30T00:30:00,2,zone2,0,2,0,3,storm,28.16,94.17,680,4,0,0.011,19.6,4,20.24,8.09,1.322,0.0059,8,62.45,Aman,0,normal,3.55,20.01,0.915
2025-07-30T00:45:00,2,zone2,0,2,0,1,cloudy,30.8,86.71,680,4,0,0.158,87.1,78.43,78.19,43.12,0.977,0.1153,2,60.56,Aman,0,normal,64.28,87.8,1.307
2025-07-30T01:00:00,4,zone4,1,2,0,0,clear,32.68,58.45,810,5,0,0.172,132.49,149.22,158.46,53.51,1.3,0.1842,7,62.21,Aman,0,normal,115.71,115.1,0.034
2025-07-30T01:15:00,5,zone5,1,2,0,0,clear,30.03,69.03,360,2,0,0.058,53.87,60.56,21.9,62.95,0.812,0.1682,7,78.34,Aman,0,normal,68.31,53.8,0.806
2025-07-30T01:30:00,1,zone1,1,2,0,0,clear,33.68,62.78,520,3,1,0.631,118.73,157.49,223.25,142.7,0.892,0.3029,7,83.86,Waspada,0,normal,155.59,127.73,1.548
2025-07-30T01:45:00,5,zone5,1,2,0,2,rain,29.85,81.48,360,2,0,0.099,55.47,24.29,11.89,49.17,1.426,0.0675,4,59.99,Aman,0,normal,11.0,60.03,2.724
2025-07-30T02:00:00,4,zone4,2,2,0,0,clear,27.68,56.85,810,5,0,0.171,46.18,65.39,52.01,39.06,1.04,0.0807,2,73.43,Aman,0,normal,87.49,43.49,2.444
2025-07-30T02:15:00,4,zone4,2,2,0,2,rain,26.13,80.92,810,5,0,0.07,114.15,90.79,150.22,61.38,0.952,0.1121,3,65.25,Aman,0,normal,121.09,116.99,0.227
2025-07-30T02:30:00,1,zone1,2,2,0,0,clear,30.5,81.85,520,3,0,0.139,121.15,125.33,169.79,38.54,1.009,0.241,6,69.13,Aman,0,normal,133.73,115.69,1.002
2025-07-30T02:45:00,1,zone1,2,2,0,1,cloudy,34.6,72.98,520,3,0,0.123,146.53,153.68,168.17,32.31,0.891,0.2955,3,62.5,Aman,0,normal,165.7,150.96,0.814
2025-07-30T03:00:00,1,zone1,3,2,0,0,clear,34.05,64.35,520,3,0,0.176,118.08,128.66,140.8,57.0,1.109,0.2474,7,66.1,Aman,0,normal,123.63,130.49,0.381
2025-07-30T03:15:00,5,zone5,3,2,0,1,cloudy,33.84,77.45,360,2,0,0.166,58.15,82.2,53.28,35.85,1.422,0.2283,6,67.31,Aman,0,normal,88.2,57.5,1.706
2025-07-30T03:30:00,1,zone1,3,2,0,0,clear,30.6,67.67,520,3,0,0.117,111.48,89.56,108.64,67.86,1.098,0.1722,2,65.86,Aman,0,normal,78.8,121.21,2.356
2025-07-30T03:45:00,2,zone2,3,2,0,3,storm,28.0,92.72,680,4,0,0.013,86.53,87.57,69.92,44.12,0.939,0.1288,4,69.63,Aman,0,normal,89.85,92.43,0.143
